GHO|Indicator|PUBLISHSTATE|PUBLISH STATES|YEAR|Year|REGION|WHO region|ISO|Country|Value
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|SEAR|South-East Asia|THA|Thailand|0.117
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|WPR|Western Pacific|FSM|Micronesia (Federated States of)|0.145
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|GIN|Guinea|0.021
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|NGA|Nigeria|0.092
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|EMR|Eastern Mediterranean|TUN|Tunisia|0.209
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|SEAR|South-East Asia|IND|India|0.516
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|EUR|Europe|ISL|Iceland|1.333
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|WPR|Western Pacific|NIU|Niue|1
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|EMR|Eastern Mediterranean|QAT|Qatar|1.259
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|EUR|Europe|TUR|Turkey|0.312
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|SEAR|South-East Asia|BGD|Bangladesh|0.064
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|CMR|Cameroon|0.002
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|CPV|Cabo Verde|0.006
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|GMB|Gambia|0.036
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|EUR|Europe|ISL|Iceland|1.373
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|NGA|Nigeria|0.136
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|WPR|Western Pacific|SGP|Singapore|0.334
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|ZWE|Zimbabwe|0.024
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|CAF|Central African Republic|0.002
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AMR|Americas|CAN|Canada|0.876
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|KOR|Republic of Korea|1.209
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|EMR|Eastern Mediterranean|SAU|Saudi Arabia|0.058
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|SGP|Singapore|0.344
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|EUR|Europe|TUR|Turkey|0.325
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|WSM|Samoa|0.314
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|EMR|Eastern Mediterranean|AFG|Afghanistan|0.025
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|AMR|Americas|CHL|Chile|0.002
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|WPR|Western Pacific|COK|Cook Islands|0.444
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|AMR|Americas|GUY|Guyana|0.116
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|SEAR|South-East Asia|IDN|Indonesia|0.046
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|EMR|Eastern Mediterranean|LBY|Libya|0.36
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|EMR|Eastern Mediterranean|MAR|Morocco|0.27
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|AMR|Americas|PER|Peru|0.061
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|WPR|Western Pacific|TON|Tonga|0.146
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|EMR|Eastern Mediterranean|TUN|Tunisia|0.2
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|ZMB|Zambia|0.025
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|EUR|Europe|FIN|Finland|1.12
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|SEAR|South-East Asia|IND|India|0.554
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|AFR|Africa|MLI|Mali|0.009
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|WPR|Western Pacific|SGP|Singapore|0.395
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|AFR|Africa|ZMB|Zambia|0.025
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2011|2011|EMR|Eastern Mediterranean|AFG|Afghanistan|0.061
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2011|2011|AMR|Americas|CRI|Costa Rica|0.8
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|HRV|Croatia|0.676
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2011|2011|WPR|Western Pacific|KOR|Republic of Korea|0.695
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|LVA|Latvia|0.605
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|EUR|Europe|AZE|Azerbaijan|0.177
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|EUR|Europe|HRV|Croatia|0.7
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|SEAR|South-East Asia|IDN|Indonesia|0.104
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|EUR|Europe|KGZ|Kyrgyzstan|0.052
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|WPR|Western Pacific|KOR|Republic of Korea|0.67
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|WPR|Western Pacific|PNG|Papua New Guinea|0.049
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|BLR|Belarus|0.314
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1990|1990|EUR|Europe|HRV|Croatia|0.384
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1990|1990|EMR|Eastern Mediterranean|TUN|Tunisia|0.151
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1991|1991|SEAR|South-East Asia|IND|India|0.244
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1993|1993|EUR|Europe|HRV|Croatia|0.368
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1994|1994|AFR|Africa|GAB|Gabon|0.023
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1994|1994|WPR|Western Pacific|JPN|Japan|1.414
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1995|1995|EUR|Europe|HRV|Croatia|0.347
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1995|1995|EMR|Eastern Mediterranean|OMN|Oman|0.164
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1996|1996|AFR|Africa|GAB|Gabon|0.024
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1997|1997|AMR|Americas|ECU|Ecuador|0.03
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1997|1997|EMR|Eastern Mediterranean|TUN|Tunisia|0.17
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1998|1998|AFR|Africa|COG|Congo|0.078
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1998|1998|AMR|Americas|ECU|Ecuador|0.032
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1998|1998|EUR|Europe|FRA|France|1
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1998|1998|WPR|Western Pacific|KIR|Kiribati|0.049
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1998|1998|WPR|Western Pacific|PLW|Palau|0.778
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1999|1999|AFR|Africa|GAB|Gabon|0.028
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|1999|1999|AMR|Americas|SLV|El Salvador|0.266
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|WPR|Western Pacific|BRN|Brunei Darussalam|0.269
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|AMR|Americas|GRD|Grenada|0.272
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|EUR|Europe|ISL|Iceland|1.184
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|EMR|Eastern Mediterranean|JOR|Jordan|0.86
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|WPR|Western Pacific|MHL|Marshall Islands|0.039
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|WPR|Western Pacific|PHL|Philippines|0.033
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|EMR|Eastern Mediterranean|TUN|Tunisia|0.205
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2001|2001|EUR|Europe|ISL|Iceland|1.218
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2001|2001|EMR|Eastern Mediterranean|JOR|Jordan|0.962
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2001|2001|EMR|Eastern Mediterranean|KWT|Kuwait|0.307
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2001|2001|AMR|Americas|LCA|Saint Lucia|0.156
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2001|2001|SEAR|South-East Asia|THA|Thailand|0.111
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2001|2001|SEAR|South-East Asia|TLS|Timor-Leste|0.004
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2001|2001|EMR|Eastern Mediterranean|TUN|Tunisia|0.208
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2002|2002|EUR|Europe|BEL|Belgium|1.144
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2002|2002|WPR|Western Pacific|MYS|Malaysia|0.12
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2002|2002|WPR|Western Pacific|NZL|New Zealand|1.019
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2002|2002|EUR|Europe|TKM|Turkmenistan|0.339
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2002|2002|WPR|Western Pacific|TON|Tonga|0.039
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|AMR|Americas|CAN|Canada|0.667
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|AMR|Americas|CHL|Chile|0.002
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|WPR|Western Pacific|FSM|Micronesia (Federated States of)|0.183
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|EUR|Europe|NOR|Norway|0.37
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|EUR|Europe|TUR|Turkey|0.314
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|WPR|Western Pacific|WSM|Samoa|0.112
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|BEN|Benin|0.002
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|BFA|Burkina Faso|0.026
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AMR|Americas|CHL|Chile|0.002
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|COG|Congo|0.026
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|ETH|Ethiopia|0.019
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|EUR|Europe|ISL|Iceland|1.305
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|EMR|Eastern Mediterranean|LBN|Lebanon|0.809
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|LBR|Liberia|0.01
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|EMR|Eastern Mediterranean|LBY|Libya|0.2
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|SEAR|South-East Asia|LKA|Sri Lanka|0.052
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|MLI|Mali|0.026
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|SEAR|South-East Asia|MMR|Myanmar|0.003
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|MOZ|Mozambique|0.032
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|WPR|Western Pacific|NRU|Nauru|0.769
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|EMR|Eastern Mediterranean|OMN|Oman|0.528
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|STP|Sao Tome and Principe|0.145
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|EUR|Europe|TUR|Turkey|0.313
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|ZWE|Zimbabwe|0.068
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|EMR|Eastern Mediterranean|AFG|Afghanistan|0.03
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|EMR|Eastern Mediterranean|EGY|Egypt|1.25
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|ETH|Ethiopia|0.021
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|WPR|Western Pacific|KOR|Republic of Korea|1.147
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|WPR|Western Pacific|VNM|Viet Nam|0.276
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|EMR|Eastern Mediterranean|JOR|Jordan|1.152
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|EMR|Eastern Mediterranean|TUN|Tunisia|0.221
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|AMR|Americas|CHL|Chile|0.002
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|EMR|Eastern Mediterranean|JOR|Jordan|1.356
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|WPR|Western Pacific|KOR|Republic of Korea|1.188
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|AFR|Africa|MLI|Mali|0.015
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|WPR|Western Pacific|MYS|Malaysia|0.174
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|EUR|Europe|SVK|Slovakia|0.466
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|EMR|Eastern Mediterranean|AFG|Afghanistan|0.025
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|BFA|Burkina Faso|0.024
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AMR|Americas|CHL|Chile|0.002
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|GMB|Gambia|0.046
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|GNB|Guinea-Bissau|0.022
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|KIR|Kiribati|0.21
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|EMR|Eastern Mediterranean|KWT|Kuwait|0.276
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|MNG|Mongolia|0.396
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|MOZ|Mozambique|0.039
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|MWI|Malawi|0.021
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|SEN|Senegal|0.01
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|EMR|Eastern Mediterranean|TUN|Tunisia|0.2
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|ZMB|Zambia|0.007
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|WPR|Western Pacific|CHN|China|0.254
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|CMR|Cameroon|0.002
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|GNB|Guinea-Bissau|0.012
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|WPR|Western Pacific|SGP|Singapore|0.365
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|EMR|Eastern Mediterranean|BHR|Bahrain|0.248
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|AMR|Americas|BOL|Bolivia (Plurinational State of)|0.057
HRH_25|Pharmaceutical personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|AMR|Americas|CAN|Canada|0.76
