"State Code"|"State Name"|"District Code"|"District Name"|"TRU"|"Water-in-premises"|"Water.out.premises"|"Unimproved.sanitation"|"Unsafe.drainage"
"21"|"ODISHA"|"382"|"Jajapur  "|"Urban"|59.5|40.5|43.2|88.3
"21"|"ODISHA"|"383"|"Dhenkanal"|"Total"|19.6|80.4|83.6|98.5
"21"|"ODISHA"|"383"|"Dhenkanal"|"Rural"|16.2|83.8|87.6|99
"21"|"ODISHA"|"383"|"Dhenkanal"|"Urban"|53.4|46.6|43.3|92.8
"21"|"ODISHA"|"384"|"Anugul  "|"Total"|25|75|77.9|95
"21"|"ODISHA"|"384"|"Anugul  "|"Rural"|18.9|81.1|85.2|98
"21"|"ODISHA"|"384"|"Anugul  "|"Urban"|58|42|38.4|78.7
"21"|"ODISHA"|"385"|"Nayagarh  "|"Total"|12|88|83.6|97.9
"21"|"ODISHA"|"385"|"Nayagarh  "|"Rural"|9.6|90.4|86.5|98.8
"21"|"ODISHA"|"385"|"Nayagarh  "|"Urban"|41.5|58.5|48|87.3
"21"|"ODISHA"|"386"|"Khordha "|"Total"|47.2|52.8|55.2|78.6
"21"|"ODISHA"|"386"|"Khordha "|"Rural"|25.3|74.7|83.2|96.6
"21"|"ODISHA"|"386"|"Khordha "|"Urban"|69.6|30.4|26.5|60.1
"21"|"ODISHA"|"387"|"Puri"|"Total"|33.3|66.7|77.7|95
"21"|"ODISHA"|"387"|"Puri"|"Rural"|26.9|73.1|85.7|97
"21"|"ODISHA"|"387"|"Puri"|"Urban"|72.4|27.6|29|83
"21"|"ODISHA"|"388"|"Ganjam"|"Total"|18.6|81.4|74|94.7
"21"|"ODISHA"|"388"|"Ganjam"|"Rural"|11.2|88.8|82.9|97.2
"21"|"ODISHA"|"388"|"Ganjam"|"Urban"|47.3|52.7|39.6|84.8
"21"|"ODISHA"|"389"|"Gajapati"|"Total"|10|90|84|97.7
"21"|"ODISHA"|"389"|"Gajapati"|"Rural"|5.9|94.1|89.5|98.3
"21"|"ODISHA"|"389"|"Gajapati"|"Urban"|39.6|60.4|44.7|93.5
"21"|"ODISHA"|"390"|"Kandhamal"|"Total"|9.8|90.2|90.1|98.8
"21"|"ODISHA"|"390"|"Kandhamal"|"Rural"|6.8|93.2|94.8|99.6
"21"|"ODISHA"|"390"|"Kandhamal"|"Urban"|38.1|61.9|46.7|91.1
"21"|"ODISHA"|"391"|"Baudh"|"Total"|8.4|91.6|91.5|99.2
"21"|"ODISHA"|"391"|"Baudh"|"Rural"|7.3|92.7|93.2|99.5
"21"|"ODISHA"|"391"|"Baudh"|"Urban"|34|66|54.6|93.2
"21"|"ODISHA"|"392"|"Subarnapur"|"Total"|7.2|92.8|90.6|98.8
"21"|"ODISHA"|"392"|"Subarnapur"|"Rural"|5.3|94.7|92.8|99.2
"21"|"ODISHA"|"392"|"Subarnapur"|"Urban"|30.1|69.9|62.3|93.6
"21"|"ODISHA"|"393"|"Balangir"|"Total"|8.7|91.3|87.1|98.3
"21"|"ODISHA"|"393"|"Balangir"|"Rural"|4.6|95.4|92.1|99.2
"21"|"ODISHA"|"393"|"Balangir"|"Urban"|43.9|56.1|44.1|90.7
"21"|"ODISHA"|"394"|"Nuapada"|"Total"|7.4|92.6|88.7|99
"21"|"ODISHA"|"394"|"Nuapada"|"Rural"|6.1|93.9|90.6|99.3
"21"|"ODISHA"|"394"|"Nuapada"|"Urban"|30.9|69.1|52.9|91.8
"21"|"ODISHA"|"395"|"Kalahandi"|"Total"|8.5|91.5|90.1|98.9
"21"|"ODISHA"|"395"|"Kalahandi"|"Rural"|6|94|93.1|99.4
"21"|"ODISHA"|"395"|"Kalahandi"|"Urban"|42.7|57.3|46.4|93.1
"21"|"ODISHA"|"396"|"Rayagada  "|"Total"|11.7|88.3|86.3|97
"21"|"ODISHA"|"396"|"Rayagada  "|"Rural"|4.7|95.3|94.4|99.2
"21"|"ODISHA"|"396"|"Rayagada  "|"Urban"|50.8|49.2|41.7|85
"21"|"ODISHA"|"397"|"Nabarangapur "|"Total"|7.4|92.6|92.9|99.2
"21"|"ODISHA"|"397"|"Nabarangapur "|"Rural"|5|95|96.3|99.6
"21"|"ODISHA"|"397"|"Nabarangapur "|"Urban"|37.2|62.8|49.7|93.5
"21"|"ODISHA"|"398"|"Koraput"|"Total"|13.7|86.3|83.8|95.1
"21"|"ODISHA"|"398"|"Koraput"|"Rural"|5.6|94.4|92.7|98.5
"21"|"ODISHA"|"398"|"Koraput"|"Urban"|55.6|44.4|36.8|77.7
"21"|"ODISHA"|"399"|"Malkangiri  "|"Total"|5.7|94.3|91.4|99.4
"21"|"ODISHA"|"399"|"Malkangiri  "|"Rural"|3.4|96.6|94.9|99.8
"21"|"ODISHA"|"399"|"Malkangiri  "|"Urban"|31.8|68.2|53.1|94.4
"22"|"CHHATTISGARH"|"400"|"Koriya"|"Total"|25.6|74.4|77.9|92.3
"22"|"CHHATTISGARH"|"400"|"Koriya"|"Rural"|15|85|92.6|96.7
"22"|"CHHATTISGARH"|"400"|"Koriya"|"Urban"|51.2|48.8|42.3|81.6
"22"|"CHHATTISGARH"|"401"|"Surguja"|"Total"|14.4|85.6|76.5|95.3
"22"|"CHHATTISGARH"|"401"|"Surguja"|"Rural"|10.3|89.7|80.3|96.7
"22"|"CHHATTISGARH"|"401"|"Surguja"|"Urban"|55.9|44.1|39.1|81.9
"22"|"CHHATTISGARH"|"402"|"Jashpur "|"Total"|9.4|90.6|88.5|99.1
"22"|"CHHATTISGARH"|"402"|"Jashpur "|"Rural"|6.6|93.4|91.3|99.5
"22"|"CHHATTISGARH"|"402"|"Jashpur "|"Urban"|40.8|59.2|58.4|94.2
"22"|"CHHATTISGARH"|"403"|"Raigarh"|"Total"|15.9|84.1|81.9|95.8
"22"|"CHHATTISGARH"|"403"|"Raigarh"|"Rural"|9.9|90.1|88.3|97.6
"22"|"CHHATTISGARH"|"403"|"Raigarh"|"Urban"|51.9|48.1|43.8|85.6
"22"|"CHHATTISGARH"|"404"|"Korba "|"Total"|25.9|74.1|73.1|93.1
"22"|"CHHATTISGARH"|"404"|"Korba "|"Rural"|11.2|88.8|89.6|98.9
"22"|"CHHATTISGARH"|"404"|"Korba "|"Urban"|53.4|46.6|42|82.3
"22"|"CHHATTISGARH"|"405"|"Janjgir - Champa"|"Total"|15.5|84.5|85.6|96.8
"22"|"CHHATTISGARH"|"405"|"Janjgir - Champa"|"Rural"|12|88|89.9|98.4
"22"|"CHHATTISGARH"|"405"|"Janjgir - Champa"|"Urban"|39.5|60.5|56.3|85.1
"22"|"CHHATTISGARH"|"406"|"Bilaspur"|"Total"|23.3|76.7|73.8|94.1
"22"|"CHHATTISGARH"|"406"|"Bilaspur"|"Rural"|12.9|87.1|85.3|98.4
"22"|"CHHATTISGARH"|"406"|"Bilaspur"|"Urban"|58.6|41.4|34.9|79.7
"22"|"CHHATTISGARH"|"407"|"Kabeerdham"|"Total"|13|87|88.4|98.7
"22"|"CHHATTISGARH"|"407"|"Kabeerdham"|"Rural"|9.3|90.7|92.8|99.4
"22"|"CHHATTISGARH"|"407"|"Kabeerdham"|"Urban"|45.5|54.5|51.1|93.1
"22"|"CHHATTISGARH"|"408"|"Rajnandgaon"|"Total"|17.2|82.8|78.1|96.4
"22"|"CHHATTISGARH"|"408"|"Rajnandgaon"|"Rural"|11.3|88.7|85.1|97.7
"22"|"CHHATTISGARH"|"408"|"Rajnandgaon"|"Urban"|43|57|47.4|91.2
"22"|"CHHATTISGARH"|"409"|"Durg"|"Total"|25.9|74.1|67.9|88
"22"|"CHHATTISGARH"|"409"|"Durg"|"Rural"|12|88|87.1|97.9
"22"|"CHHATTISGARH"|"409"|"Durg"|"Urban"|47.7|52.3|37.9|72.4
"22"|"CHHATTISGARH"|"410"|"Raipur"|"Total"|24.1|75.9|70.2|93.7
"22"|"CHHATTISGARH"|"410"|"Raipur"|"Rural"|10.5|89.5|88.5|97.8
"22"|"CHHATTISGARH"|"410"|"Raipur"|"Urban"|49.6|50.4|35.8|86
"22"|"CHHATTISGARH"|"411"|"Mahasamund"|"Total"|11.4|88.6|84|97.2
"22"|"CHHATTISGARH"|"411"|"Mahasamund"|"Rural"|7.3|92.7|88|97.9
"22"|"CHHATTISGARH"|"411"|"Mahasamund"|"Urban"|47.1|52.9|50.2|91.8
"22"|"CHHATTISGARH"|"412"|"Dhamtari "|"Total"|22.1|77.9|73.6|96.2
"22"|"CHHATTISGARH"|"412"|"Dhamtari "|"Rural"|16.4|83.6|79.8|98.3
"22"|"CHHATTISGARH"|"412"|"Dhamtari "|"Urban"|47|53|46.8|87
"22"|"CHHATTISGARH"|"413"|"Uttar Bastar Kanker"|"Total"|13.7|86.3|81.9|98.9
"22"|"CHHATTISGARH"|"413"|"Uttar Bastar Kanker"|"Rural"|9.1|90.9|86.9|99.4
"22"|"CHHATTISGARH"|"413"|"Uttar Bastar Kanker"|"Urban"|52|48|39.6|94.7
"22"|"CHHATTISGARH"|"414"|"Bastar"|"Total"|11.6|88.4|80.7|98.5
"22"|"CHHATTISGARH"|"414"|"Bastar"|"Rural"|5.3|94.7|87.1|99.8
"22"|"CHHATTISGARH"|"414"|"Bastar"|"Urban"|51.4|48.6|39.4|90.3
"22"|"CHHATTISGARH"|"415"|"Narayanpur"|"Total"|8.8|91.2|89.4|99.3
"22"|"CHHATTISGARH"|"415"|"Narayanpur"|"Rural"|1.8|98.2|96|99.8
"22"|"CHHATTISGARH"|"415"|"Narayanpur"|"Urban"|44.2|55.8|56|96.8
"22"|"CHHATTISGARH"|"416"|"Dakshin Bastar Dantewada"|"Total"|10.8|89.2|85.2|96.1
"22"|"CHHATTISGARH"|"416"|"Dakshin Bastar Dantewada"|"Rural"|3.4|96.6|93.2|99.7
"22"|"CHHATTISGARH"|"416"|"Dakshin Bastar Dantewada"|"Urban"|42.1|57.9|50.9|80.8
"22"|"CHHATTISGARH"|"417"|"Bijapur"|"Total"|4.9|95.1|94.9|99.6
"22"|"CHHATTISGARH"|"417"|"Bijapur"|"Rural"|3.6|96.4|97.9|99.9
"22"|"CHHATTISGARH"|"417"|"Bijapur"|"Urban"|14.6|85.4|72|97.2
"23"|"MADHYA PRADESH"|"418"|"Sheopur "|"Total"|13.9|86.1|88.5|98.2
"23"|"MADHYA PRADESH"|"418"|"Sheopur "|"Rural"|6|94|94.7|99.2
"23"|"MADHYA PRADESH"|"418"|"Sheopur "|"Urban"|63.1|36.9|50.1|92.4
"23"|"MADHYA PRADESH"|"419"|"Morena"|"Total"|20.1|79.9|79.6|96.2
"23"|"MADHYA PRADESH"|"419"|"Morena"|"Rural"|7.8|92.2|93.8|98.4
"23"|"MADHYA PRADESH"|"419"|"Morena"|"Urban"|66.1|33.9|27.1|88
"23"|"MADHYA PRADESH"|"420"|"Bhind"|"Total"|17.2|82.8|77.8|97.1
"23"|"MADHYA PRADESH"|"420"|"Bhind"|"Rural"|6.6|93.4|91.2|98.6
"23"|"MADHYA PRADESH"|"420"|"Bhind"|"Urban"|51.3|48.7|34.7|92.6
"23"|"MADHYA PRADESH"|"421"|"Gwalior"|"Total"|48.2|51.8|41|66.4
"23"|"MADHYA PRADESH"|"421"|"Gwalior"|"Rural"|13.1|86.9|83.6|97.1
"23"|"MADHYA PRADESH"|"421"|"Gwalior"|"Urban"|70.6|29.4|13.8|46.6
"23"|"MADHYA PRADESH"|"422"|"Datia"|"Total"|21.1|78.9|78.4|95.6
"23"|"MADHYA PRADESH"|"422"|"Datia"|"Rural"|11.3|88.7|89|97.5
"23"|"MADHYA PRADESH"|"422"|"Datia"|"Urban"|58.4|41.6|37.6|88.4
"23"|"MADHYA PRADESH"|"423"|"Shivpuri"|"Total"|11.2|88.8|85.7|96.8
"23"|"MADHYA PRADESH"|"423"|"Shivpuri"|"Rural"|5.7|94.3|94.7|98.3
"23"|"MADHYA PRADESH"|"423"|"Shivpuri"|"Urban"|42.1|57.9|35.1|88.6
"23"|"MADHYA PRADESH"|"424"|"Tikamgarh"|"Total"|8.7|91.3|90|97.6
"23"|"MADHYA PRADESH"|"424"|"Tikamgarh"|"Rural"|4.1|95.9|96.4|98.9
"23"|"MADHYA PRADESH"|"424"|"Tikamgarh"|"Urban"|34.5|65.5|55.2|90
"23"|"MADHYA PRADESH"|"425"|"Chhatarpur"|"Total"|12.8|87.2|85.1|94.4
"23"|"MADHYA PRADESH"|"425"|"Chhatarpur"|"Rural"|6.3|93.7|95.1|98.2
"23"|"MADHYA PRADESH"|"425"|"Chhatarpur"|"Urban"|40|60|42.9|78.7
"23"|"MADHYA PRADESH"|"426"|"Panna"|"Total"|11.1|88.9|90.4|95.2
"23"|"MADHYA PRADESH"|"426"|"Panna"|"Rural"|7.3|92.7|95.4|97.2
"23"|"MADHYA PRADESH"|"426"|"Panna"|"Urban"|43.2|56.8|47.3|77.9
"23"|"MADHYA PRADESH"|"427"|"Sagar"|"Total"|21.1|78.9|75.9|92.4
"23"|"MADHYA PRADESH"|"427"|"Sagar"|"Rural"|10.7|89.3|89.9|97.8
"23"|"MADHYA PRADESH"|"427"|"Sagar"|"Urban"|50.6|49.4|36.2|76.9
"23"|"MADHYA PRADESH"|"428"|"Damoh"|"Total"|12|88|86|95.5
"23"|"MADHYA PRADESH"|"428"|"Damoh"|"Rural"|6.9|93.1|94.4|97.7
"23"|"MADHYA PRADESH"|"428"|"Damoh"|"Urban"|37.1|62.9|44.8|84.8
"23"|"MADHYA PRADESH"|"429"|"Satna"|"Total"|19.4|80.6|72.7|94.8
"23"|"MADHYA PRADESH"|"429"|"Satna"|"Rural"|12.5|87.5|79.9|97.9
"23"|"MADHYA PRADESH"|"429"|"Satna"|"Urban"|50|50|41.1|81.1
"23"|"MADHYA PRADESH"|"430"|"Rewa"|"Total"|22.1|77.9|78.4|95.4
"23"|"MADHYA PRADESH"|"430"|"Rewa"|"Rural"|17.6|82.4|84|98.3
"23"|"MADHYA PRADESH"|"430"|"Rewa"|"Urban"|50.6|49.4|42.3|76.9
"23"|"MADHYA PRADESH"|"431"|"Umaria"|"Total"|20.3|79.7|87.2|95.5
"23"|"MADHYA PRADESH"|"431"|"Umaria"|"Rural"|13.6|86.4|94.9|98.7
"23"|"MADHYA PRADESH"|"431"|"Umaria"|"Urban"|55.4|44.6|47.1|78.5
"23"|"MADHYA PRADESH"|"432"|"Neemuch "|"Total"|28.9|71.1|74.1|92.6
"23"|"MADHYA PRADESH"|"432"|"Neemuch "|"Rural"|18.9|81.1|87.2|97
"23"|"MADHYA PRADESH"|"432"|"Neemuch "|"Urban"|57.3|42.7|36.9|80.2
"23"|"MADHYA PRADESH"|"433"|"Mandsaur"|"Total"|24.5|75.5|76.4|93.2
"23"|"MADHYA PRADESH"|"433"|"Mandsaur"|"Rural"|16.4|83.6|87.2|97.6
"23"|"MADHYA PRADESH"|"433"|"Mandsaur"|"Urban"|57.9|42.1|32.2|75.2
"23"|"MADHYA PRADESH"|"434"|"Ratlam"|"Total"|21.4|78.6|68.2|89.7
"23"|"MADHYA PRADESH"|"434"|"Ratlam"|"Rural"|6.8|93.2|87.3|98.1
"23"|"MADHYA PRADESH"|"434"|"Ratlam"|"Urban"|59.2|40.8|19.3|68
"23"|"MADHYA PRADESH"|"435"|"Ujjain"|"Total"|29.1|70.9|57.9|87
"23"|"MADHYA PRADESH"|"435"|"Ujjain"|"Rural"|9.1|90.9|82.7|97.8
"23"|"MADHYA PRADESH"|"435"|"Ujjain"|"Urban"|61.4|38.6|18|69.6
"23"|"MADHYA PRADESH"|"436"|"Shajapur"|"Total"|15.3|84.7|77.4|95.8
"23"|"MADHYA PRADESH"|"436"|"Shajapur"|"Rural"|7.9|92.1|87.1|98.1
"23"|"MADHYA PRADESH"|"436"|"Shajapur"|"Urban"|48.4|51.6|34.2|85.7
"23"|"MADHYA PRADESH"|"437"|"Dewas"|"Total"|23|77|63.7|90.3
"23"|"MADHYA PRADESH"|"437"|"Dewas"|"Rural"|14.4|85.6|78.7|97.9
"23"|"MADHYA PRADESH"|"437"|"Dewas"|"Urban"|45.6|54.4|24.2|70.4
"23"|"MADHYA PRADESH"|"438"|"Dhar"|"Total"|21.3|78.7|71.3|92
"23"|"MADHYA PRADESH"|"438"|"Dhar"|"Rural"|13.5|86.5|82.2|96.7
"23"|"MADHYA PRADESH"|"438"|"Dhar"|"Urban"|54.4|45.6|24.6|71.6
"23"|"MADHYA PRADESH"|"439"|"Indore"|"Total"|49.1|50.9|23.6|48.2
"23"|"MADHYA PRADESH"|"439"|"Indore"|"Rural"|19.9|80.1|59.3|92.4
"23"|"MADHYA PRADESH"|"439"|"Indore"|"Urban"|58.8|41.2|11.9|33.5
"23"|"MADHYA PRADESH"|"440"|"Khargone (West Nimar)"|"Total"|30.1|69.9|78.2|93
"23"|"MADHYA PRADESH"|"440"|"Khargone (West Nimar)"|"Rural"|24.6|75.4|87.5|95.8
"23"|"MADHYA PRADESH"|"440"|"Khargone (West Nimar)"|"Urban"|59.6|40.4|27.4|78.1
"23"|"MADHYA PRADESH"|"441"|"Barwani "|"Total"|19.8|80.2|82.1|95.3
"23"|"MADHYA PRADESH"|"441"|"Barwani "|"Rural"|15.1|84.9|90.6|97.8
"23"|"MADHYA PRADESH"|"441"|"Barwani "|"Urban"|45.9|54.1|35.7|81.3
"23"|"MADHYA PRADESH"|"442"|"Rajgarh"|"Total"|10.5|89.5|85|97
"23"|"MADHYA PRADESH"|"442"|"Rajgarh"|"Rural"|4.5|95.5|92.8|98.6
"23"|"MADHYA PRADESH"|"442"|"Rajgarh"|"Urban"|43.9|56.1|41.3|88.2
"23"|"MADHYA PRADESH"|"443"|"Vidisha"|"Total"|27|73|76|94.2
"23"|"MADHYA PRADESH"|"443"|"Vidisha"|"Rural"|17.6|82.4|89|96.1
"23"|"MADHYA PRADESH"|"443"|"Vidisha"|"Urban"|60.1|39.9|29.4|87.6
"23"|"MADHYA PRADESH"|"444"|"Bhopal"|"Total"|48.6|51.4|29.1|51.7
"23"|"MADHYA PRADESH"|"444"|"Bhopal"|"Rural"|15.4|84.6|79.1|93.8
"23"|"MADHYA PRADESH"|"444"|"Bhopal"|"Urban"|56.2|43.8|17.7|42.1
"23"|"MADHYA PRADESH"|"445"|"Sehore"|"Total"|21.9|78.1|68.9|96.9
"23"|"MADHYA PRADESH"|"445"|"Sehore"|"Rural"|15.7|84.3|79|98.5
"23"|"MADHYA PRADESH"|"445"|"Sehore"|"Urban"|50.6|49.4|22.4|89.2
"23"|"MADHYA PRADESH"|"446"|"Raisen"|"Total"|25.7|74.3|70.7|94.8
"23"|"MADHYA PRADESH"|"446"|"Raisen"|"Rural"|19|81|82.1|98.4
"23"|"MADHYA PRADESH"|"446"|"Raisen"|"Urban"|50.1|49.9|29.6|81.9
"23"|"MADHYA PRADESH"|"447"|"Betul"|"Total"|20.9|79.1|76.5|96.9
"23"|"MADHYA PRADESH"|"447"|"Betul"|"Rural"|13.3|86.7|88.3|98.8
"23"|"MADHYA PRADESH"|"447"|"Betul"|"Urban"|50.9|49.1|30.2|88.9
"23"|"MADHYA PRADESH"|"448"|"Harda "|"Total"|34.6|65.4|54.2|93.1
"23"|"MADHYA PRADESH"|"448"|"Harda "|"Rural"|28.1|71.9|62.6|93.9
"23"|"MADHYA PRADESH"|"448"|"Harda "|"Urban"|59.8|40.2|21.7|89.8
"23"|"MADHYA PRADESH"|"449"|"Hoshangabad"|"Total"|43.1|56.9|53.2|91.5
"23"|"MADHYA PRADESH"|"449"|"Hoshangabad"|"Rural"|31.9|68.1|67.6|97.4
"23"|"MADHYA PRADESH"|"449"|"Hoshangabad"|"Urban"|68.1|31.9|21.4|78.7
"23"|"MADHYA PRADESH"|"450"|"Katni "|"Total"|19.1|80.9|81.3|92.9
"23"|"MADHYA PRADESH"|"450"|"Katni "|"Rural"|9.4|90.6|92.2|96.6
"23"|"MADHYA PRADESH"|"450"|"Katni "|"Urban"|60.5|39.5|34.8|77.2
"23"|"MADHYA PRADESH"|"451"|"Jabalpur"|"Total"|36.4|63.6|46.7|80.3
"23"|"MADHYA PRADESH"|"451"|"Jabalpur"|"Rural"|13.2|86.8|75.8|96.8
"23"|"MADHYA PRADESH"|"451"|"Jabalpur"|"Urban"|56|44|22|66.2
"23"|"MADHYA PRADESH"|"452"|"Narsimhapur"|"Total"|28.5|71.5|66.2|94
"23"|"MADHYA PRADESH"|"452"|"Narsimhapur"|"Rural"|22|78|73.7|97.4
"23"|"MADHYA PRADESH"|"452"|"Narsimhapur"|"Urban"|59.3|40.7|29.9|77.5
"23"|"MADHYA PRADESH"|"453"|"Dindori "|"Total"|5.9|94.1|94.6|98.4
"23"|"MADHYA PRADESH"|"453"|"Dindori "|"Rural"|4.1|95.9|96.8|99.3
"23"|"MADHYA PRADESH"|"453"|"Dindori "|"Urban"|46.4|53.6|45.6|80.5
"23"|"MADHYA PRADESH"|"454"|"Mandla"|"Total"|12.3|87.7|87.6|98.2
"23"|"MADHYA PRADESH"|"454"|"Mandla"|"Rural"|7.1|92.9|94.3|99.4
"23"|"MADHYA PRADESH"|"454"|"Mandla"|"Urban"|53.1|46.9|36.5|89
"23"|"MADHYA PRADESH"|"455"|"Chhindwara"|"Total"|23.3|76.7|75.5|96
"23"|"MADHYA PRADESH"|"455"|"Chhindwara"|"Rural"|14.4|85.6|88.6|98.1
"23"|"MADHYA PRADESH"|"455"|"Chhindwara"|"Urban"|50.5|49.5|34.8|89.4
"23"|"MADHYA PRADESH"|"456"|"Seoni"|"Total"|19.5|80.5|81.4|97.5
"23"|"MADHYA PRADESH"|"456"|"Seoni"|"Rural"|14.8|85.2|88.1|99.3
"23"|"MADHYA PRADESH"|"456"|"Seoni"|"Urban"|56.4|43.6|27.5|83.1
"23"|"MADHYA PRADESH"|"457"|"Balaghat"|"Total"|22.1|77.9|82.9|97.7
"23"|"MADHYA PRADESH"|"457"|"Balaghat"|"Rural"|17.8|82.2|89.8|99.4
"23"|"MADHYA PRADESH"|"457"|"Balaghat"|"Urban"|49.6|50.4|38.5|87
"23"|"MADHYA PRADESH"|"458"|"Guna"|"Total"|21|79|80.8|94.1
"23"|"MADHYA PRADESH"|"458"|"Guna"|"Rural"|9|91|93.2|98.5
"23"|"MADHYA PRADESH"|"458"|"Guna"|"Urban"|58.9|41.1|41.4|80.2
"23"|"MADHYA PRADESH"|"459"|"Ashoknagar"|"Total"|17.8|82.2|85.1|96.5
"23"|"MADHYA PRADESH"|"459"|"Ashoknagar"|"Rural"|11.8|88.2|93.4|98
"23"|"MADHYA PRADESH"|"459"|"Ashoknagar"|"Urban"|47.6|52.4|45.1|89
"23"|"MADHYA PRADESH"|"460"|"Shahdol"|"Total"|30.1|69.9|83.5|95.4
"23"|"MADHYA PRADESH"|"460"|"Shahdol"|"Rural"|24|76|93.5|98.5
"23"|"MADHYA PRADESH"|"460"|"Shahdol"|"Urban"|58.5|41.5|37.2|80.5
"23"|"MADHYA PRADESH"|"461"|"Anuppur"|"Total"|28|72|82.9|93.4
"23"|"MADHYA PRADESH"|"461"|"Anuppur"|"Rural"|18.1|81.9|96.1|96.3
"23"|"MADHYA PRADESH"|"461"|"Anuppur"|"Urban"|57.4|42.6|43.5|84.8
"23"|"MADHYA PRADESH"|"462"|"Sidhi"|"Total"|16.7|83.3|93|97.9
"23"|"MADHYA PRADESH"|"462"|"Sidhi"|"Rural"|15|85|96.5|99.1
"23"|"MADHYA PRADESH"|"462"|"Sidhi"|"Urban"|37.2|62.8|51.4|83.6
"23"|"MADHYA PRADESH"|"463"|"Singrauli"|"Total"|20.6|79.4|88.8|94.9
"23"|"MADHYA PRADESH"|"463"|"Singrauli"|"Rural"|12.9|87.1|98.1|98.7
"23"|"MADHYA PRADESH"|"463"|"Singrauli"|"Urban"|54.7|45.3|48.3|77.8
"23"|"MADHYA PRADESH"|"464"|"Jhabua"|"Total"|9.4|90.6|88.7|97.3
"23"|"MADHYA PRADESH"|"464"|"Jhabua"|"Rural"|4.7|95.3|94.6|99.3
"23"|"MADHYA PRADESH"|"464"|"Jhabua"|"Urban"|61.2|38.8|23.5|75.5
"23"|"MADHYA PRADESH"|"465"|"Alirajpur"|"Total"|11.4|88.6|89.9|97.6
"23"|"MADHYA PRADESH"|"465"|"Alirajpur"|"Rural"|8|92|95.5|99.5
"23"|"MADHYA PRADESH"|"465"|"Alirajpur"|"Urban"|51.3|48.7|25.2|75.8
"23"|"MADHYA PRADESH"|"466"|"Khandwa (East Nimar)"|"Total"|22.9|77.1|75|92.1
"23"|"MADHYA PRADESH"|"466"|"Khandwa (East Nimar)"|"Rural"|16|84|84.7|96.9
"23"|"MADHYA PRADESH"|"466"|"Khandwa (East Nimar)"|"Urban"|53.8|46.2|32.1|70.4
"23"|"MADHYA PRADESH"|"467"|"Burhanpur"|"Total"|35.2|64.8|66.4|92.2
"23"|"MADHYA PRADESH"|"467"|"Burhanpur"|"Rural"|26.4|73.6|83.1|96.7
"23"|"MADHYA PRADESH"|"467"|"Burhanpur"|"Urban"|52.9|47.1|32.9|83.1
"24"|"GUJARAT"|"468"|"Kachchh"|"Total"|70.4|29.6|37.4|57.3
"24"|"GUJARAT"|"468"|"Kachchh"|"Rural"|63.9|36.1|51.2|75.3
"24"|"GUJARAT"|"468"|"Kachchh"|"Urban"|82|18|12.8|24.8
"24"|"GUJARAT"|"469"|"Banas Kantha"|"Total"|52.6|47.4|74.2|89.8
"24"|"GUJARAT"|"469"|"Banas Kantha"|"Rural"|47.7|52.3|83|91.7
"24"|"GUJARAT"|"469"|"Banas Kantha"|"Urban"|81.5|18.5|22.3|78.5
"24"|"GUJARAT"|"470"|"Patan  "|"Total"|67.8|32.2|54.3|71.5
"24"|"GUJARAT"|"470"|"Patan  "|"Rural"|62.7|37.3|64.3|78.1
"24"|"GUJARAT"|"470"|"Patan  "|"Urban"|86.5|13.5|17.8|47.6
"24"|"GUJARAT"|"471"|"Mahesana"|"Total"|77.1|22.9|45.5|60.2
"24"|"GUJARAT"|"471"|"Mahesana"|"Rural"|74.3|25.7|55.8|67.4
"24"|"GUJARAT"|"471"|"Mahesana"|"Urban"|85.5|14.5|15.2|38.9
"24"|"GUJARAT"|"472"|"Sabar Kantha"|"Total"|52.5|47.5|62.3|86.4
"24"|"GUJARAT"|"472"|"Sabar Kantha"|"Rural"|47.8|52.2|69.4|90.6
"24"|"GUJARAT"|"472"|"Sabar Kantha"|"Urban"|78.1|21.9|23.6|63.4
"24"|"GUJARAT"|"473"|"Gandhinagar"|"Total"|77.3|22.7|40.9|57.9
"24"|"GUJARAT"|"473"|"Gandhinagar"|"Rural"|70.1|29.9|57.6|79.8
"24"|"GUJARAT"|"473"|"Gandhinagar"|"Urban"|86.4|13.6|19.5|30.4
"24"|"GUJARAT"|"474"|"Ahmadabad"|"Total"|86.1|13.9|17.3|23.3
"24"|"GUJARAT"|"474"|"Ahmadabad"|"Rural"|59.9|40.1|67.5|86.5
"24"|"GUJARAT"|"474"|"Ahmadabad"|"Urban"|90.8|9.2|8.2|11.9
"24"|"GUJARAT"|"475"|"Surendranagar"|"Total"|58|42|64.9|95.7
"24"|"GUJARAT"|"475"|"Surendranagar"|"Rural"|49.4|50.6|79.4|97.9
"24"|"GUJARAT"|"475"|"Surendranagar"|"Urban"|78.7|21.3|30.1|90.3
"24"|"GUJARAT"|"476"|"Rajkot"|"Total"|77.3|22.7|31.3|60.4
"24"|"GUJARAT"|"476"|"Rajkot"|"Rural"|67.2|32.8|56.3|86.8
"24"|"GUJARAT"|"476"|"Rajkot"|"Urban"|84.1|15.9|14.6|42.7
"24"|"GUJARAT"|"477"|"Jamnagar"|"Total"|65.1|34.9|43.6|82.2
"24"|"GUJARAT"|"477"|"Jamnagar"|"Rural"|53.5|46.5|65.6|92.8
